PublicationDate,countryName,reportingYear,EPRTR_SectorCode,EPRTR_SectorName,EPRTRAnnexIMainActivity,FacilityInspireId,facilityName,city,Longitude,Latitude,addressConfidentialityReason,TargetRelease,Pollutant,Releases,confidentialityReason
2026/02/13,Sweden,2008,2.0,Production and processing of metals,2(e)(ii),SE.CAED/10019773.Facility,Vargön Alloys AB,VARGÖN,12.3793,58.35852,,AIR,Carbon dioxide (CO2),194000000.0,
2026/02/13,Sweden,2024,1.0,Energy sector,1(c),SE.CAED/10020777.Facility,"Navirum Energi AB, Åbyverket",ÖREBRO,15.1783,59.26523,,AIR,Nitrogen oxides (NOX),133637.7,
2026/02/13,Sweden,2014,7.0,Intensive livestock production and aquaculture,7(a)(i),SE.CAED/10015134.Facility,Björnsnäs,ÅBY,16.23225,58.64435,,AIR,Ammonia (NH3),18000.0,
2026/02/13,Norway,2009,3.0,Mineral industry,3(a),NO.EEA/0000.0044.02.FACILITY,Brage,Stavanger,3.045078,60.5420074,,AIR,Methane (CH4),176000.0,
2026/02/13,Sweden,2011,7.0,Intensive livestock production and aquaculture,7(a)(i),SE.CAED/10021235.Facility,Forkesta - Froby,VÄSTERÅS,16.33789,59.59513,,AIR,Ammonia (NH3),24600.0,
2026/02/13,Sweden,2024,2.0,Production and processing of metals,2(d),SE.CAED/10020573.Facility,Arvika Gjuteri AB,ARVIKA,12.63472,59.644,,AIR,Zinc and compounds (as Zn),283.51,
2026/02/13,Sweden,2013,6.0,Paper and wood production and processing,6(a),SE.CAED/10015075.Facility,Billerud Sweden AB Skärblacka Bruk,SKÄRBLACKA,15.90144,58.57869,,AIR,Particulate matter (PM10),103000.0,
2026/02/13,Sweden,2009,6.0,Paper and wood production and processing,6(a),SE.CAED/10020366.Facility,Skoghalls Bruk,SKOGHALL,13.43826,59.31854,,AIR,Nitrous oxide (N2O),23600.0,
2026/02/13,Norway,2010,3.0,Mineral industry,3(a),NO.EEA/0000.0091.01.FACILITY,Yme,Stavanger,4.533958,57.815464,,AIR,Nitrogen oxides (NOX),170000.0,
2026/02/13,Sweden,2017,2.0,Production and processing of metals,2(e)(i),SE.CAED/10023940.Facility,Rönnskärsverken,SKELLEFTEHAMN,21.26869,64.6681,,AIR,Carbon dioxide (CO2) excluding biomass,274000000.0,
2026/02/13,Sweden,2015,6.0,Paper and wood production and processing,6(a),SE.CAED/10018676.Facility,Södra Cell Värö,VÄRÖBACKA,12.17193,57.22166,,AIR,Non-methane volatile organic compounds (NMVOC),317000.0,
2026/02/13,Norway,2011,9.0,Other activities,9(d),NO.EEA/1001.0071.01.FACILITY,Elkem Carbon,Kristiansand S,7.971399,58.1268425,,AIR,Zinc and compounds (as Zn),459.0,
2026/02/13,Norway,2008,2.0,Production and processing of metals,2(e)(i),NO.EEA/1238.0012.01.FACILITY,ELKEM ASA AVD BJØLVEFOSSEN,Ålvik,6.430421,60.43092,,AIR,Sulphur oxides (SOX),428000.0,
2026/02/13,Norway,2016,9.0,Other activities,9(d),NO.EEA/1001.0071.01.FACILITY,Elkem Carbon,Kristiansand S,7.971399,58.1268425,,AIR,Sulphur oxides (SOX),667000.0,
2026/02/13,Sweden,2011,2.0,Production and processing of metals,2(b),SE.CAED/10021916.Facility,"Ovako Sweden AB, Hofors",HOFORS,16.30633,60.55353,,AIR,Nitrogen oxides (NOX),165000.0,
2026/02/13,Sweden,2007,6.0,Paper and wood production and processing,6(a),SE.CAED/10021743.Facility,"STORA ENSO PAPER AB, Kvarnsveden Mill",BORLÄNGE,15.42088,60.52322,,AIR,Carbon dioxide (CO2) excluding biomass,78100000.0,
2026/02/13,Denmark,2024,1.0,Energy sector,1(c),DK.CAED/000106181.FACILITY,Avedøreværket,Hvidovre,12.48152777031473,55.60399886511819,,AIR,Chlorine and inorganic compounds (as HCl),123680.0,
2026/02/13,Norway,2012,2.0,Production and processing of metals,2(b),NO.EEA/1833.0034.01.FACILITY,Celsa Armeringsstål AS,Mo i Rana,14.1576023,66.31329,,AIR,Carbon dioxide (CO2) excluding biomass,101000000.0,
2026/02/13,Sweden,2007,6.0,Paper and wood production and processing,6(a),SE.CAED/10022062.Facility,Gävle bruk,GÄVLE,17.26746,60.6811,,AIR,Nitrogen oxides (NOX),898000.0,
2026/02/13,Denmark,2024,7.0,Intensive livestock production and aquaculture,7(a)(i),DK.CAED/000064172.FACILITY,Niels Erik Kjær,Ribe,8.912557044851384,55.23848848526297,,AIR,Ammonia (NH3),22293.149,
2026/02/13,Denmark,2024,7.0,Intensive livestock production and aquaculture,7(a)(ii),DK.CAED/000085000.FACILITY,Boegaarde Landbrug c/o Martin Boe Madsen,Haarby,10.089207724319674,55.2247730300788,,AIR,Ammonia (NH3),11489.167,
2026/02/13,Norway,2008,3.0,Mineral industry,3(g),NO.EEA/0819.0025.02.FACILITY,"Wienerberger, Bratsberg Teglverk",Lunde,9.099434,59.2956123,,AIR,Total organic carbon(as total C or COD/3) (TOC),100.0,
2026/02/13,Norway,2009,4.0,Chemical industry,4(c),NO.EEA/1837.0006.01.FACILITY,"Yara Norge, Yara Glomfjord",Glomfjord,13.9804668,66.80845,,AIR,Particulate matter (PM10),107000.0,
2026/02/13,Sweden,2021,6.0,Paper and wood production and processing,6(a),SE.CAED/10022299.Facility,"SCA Massa, Östrands massafabrik",TIMRÅ,17.33031,62.47519,,AIR,Cadmium and compounds (as Cd),11.2,
2026/02/13,Sweden,2012,2.0,Production and processing of metals,2(e)(ii),SE.CAED/10019773.Facility,Vargön Alloys AB,VARGÖN,12.3793,58.35852,,AIR,Sulphur oxides (SOX),330000.0,
2026/02/13,Sweden,2017,1.0,Energy sector,1(a),SE.CAED/10019434.Facility,Preem  AB Preemraff Göteborg,GÖTEBORG,11.82119,57.71094,,AIR,Nitrogen oxides (NOX),214000.0,
2026/02/13,Denmark,2024,1.0,Energy sector,1(c),DK.CAED/000082966.FACILITY,TOTAL E&P Danmark A/S - Dan F,Esbjerg,5.1088522,55.4807992,,AIR,Non-methane volatile organic compounds (NMVOC),10800.0,
2026/02/13,Sweden,2016,6.0,Paper and wood production and processing,6(a),SE.CAED/10024717.Facility,Smurfit Westrock Piteå AB,PITEÅ,21.44037,65.31475,,AIR,Carbon dioxide (CO2) excluding biomass,13000000.0,
2026/02/13,Denmark,2024,8.0,Animal and vegetable products from the food and beverage sector,8(b)(ii),DK.CAED/000105366.FACILITY,"CARLSBERG SUPPLY COMPANY DANMARK A/S, TAP ØL, TERM",Fredericia,9.73136312214836,55.58525492881462,,AIR,Carbon dioxide (CO2),8377000.0,
2026/02/13,Denmark,2023,8.0,Animal and vegetable products from the food and beverage sector,8(b)(ii),DK.CAED/000106366.FACILITY,AAK Denmark A/S,Aarhus C,10.213251446846336,56.14536640895758,,AIR,Nitrogen oxides (NOX),37500.0,
2026/02/13,Denmark,2013,7.0,Intensive livestock production and aquaculture,7(a)(iii),DK.CAED/000072960.FACILITY,Mette Nygård Krogsgaard m.fl.,Tarm,8.493289310854387,55.85135971941645,,AIR,Ammonia (NH3),11000.0,
2026/02/13,Norway,2016,3.0,Mineral industry,3(a),NO.EEA/0000.0028.01.FACILITY,Kristin,Stavanger,6.549454,64.99371,,AIR,Nitrogen oxides (NOX),269000.0,
2026/02/13,Sweden,2019,6.0,Paper and wood production and processing,6(a),SE.CAED/10022491.Facility,"Metsä Board Sverige AB, Husums fabr",HUSUM,19.16185,63.32278,,AIR,Non-methane volatile organic compounds (NMVOC),1150000.0,
2026/02/13,Sweden,2012,2.0,Production and processing of metals,2(a),SE.CAED/10024476.Facility,LKAB - Malmbergsgruvan,Malmberget,20.70867,67.19643,,AIR,Chromium and compounds (as Cr),108.0,
2026/02/13,Denmark,2022,5.0,Waste and wastewater management,5(b),DK.CAED/000109842.FACILITY,Hammel Fjernvarme A M B A,Hammel,9.859986250687792,56.2384452823877,,AIR,Carbon monoxide (CO),3635.0,
2026/02/13,Sweden,2011,3.0,Mineral industry,3(e),SE.EEA/1380-136.FACILITY,Pilkington Floatglas AB,HALMSTAD,12.9366309,56.6366085,,AIR,Carbon dioxide (CO2),146000000.0,
2026/02/13,Denmark,2017,1.0,Energy sector,1(c),DK.CAED/000095432.FACILITY,HOFOR - Amagerværket,København S,12.626106879399748,55.68459741582288,,AIR,Nitrous oxide (N2O),16600.0,
2026/02/13,Sweden,2007,1.0,Energy sector,1(c),SE.CAED/10022056.Facility,Karskärsverket,GÄVLE,17.27094,60.68225,,AIR,Carbon dioxide (CO2),263000000.0,
2026/02/13,Norway,2012,2.0,Production and processing of metals,2(e)(i),NO.EEA/1037.0010.01.FACILITY,Eramet Norway Kvinesdal,Øyestranda,6.891349,58.2768364,,AIR,Carbon dioxide (CO2),208000000.0,
2026/02/13,Sweden,2007,6.0,Paper and wood production and processing,6(a),SE.CAED/10022175.Facility,Vallviks Bruk,VALLVIK,17.18282,61.18825,,AIR,Non-methane volatile organic compounds (NMVOC),400000.0,
2026/02/13,Sweden,2008,1.0,Energy sector,1(c),SE.CAED/10015102.Facility,Händelöverket,NORRKÖPING,16.23333,58.61956,,AIR,Nitrous oxide (N2O),47300.0,
2026/02/13,Sweden,2010,7.0,Intensive livestock production and aquaculture,7(a)(ii),SE.EEA/0381-90-005.FACILITY,Hjulsta säteri,ENKÖPING,17.01269848,59.54616119,,AIR,Ammonia (NH3),13300.0,
2026/02/13,Denmark,2016,7.0,Intensive livestock production and aquaculture,7(a),DK.EEA/5808.FACILITY,PETER KIÆR SVINEPRODUKTION ApS,Terslev,11.9673590272658,55.3828829733493,,AIR,Ammonia (NH3),10300.0,
2026/02/13,Sweden,2016,7.0,Intensive livestock production and aquaculture,7(a)(i),SE.CAED/10014747.Facility,Husby Gård,KVICKSUND,16.3461,59.43564,,AIR,Ammonia (NH3),17200.0,
2026/02/13,Norway,2015,3.0,Mineral industry,3(a),NO.EEA/0000.0008.01.FACILITY,Statfjord,Stavanger,1.852061,61.2551537,,AIR,Methane (CH4),583000.0,
2026/02/13,Sweden,2022,6.0,Paper and wood production and processing,6(a),SE.CAED/10017067.Facility,Södra Cell Mörrum,MÖRRUM,14.76467,56.16098,,AIR,Carbon dioxide (CO2) excluding biomass,12600000.0,
2026/02/13,Sweden,2011,2.0,Production and processing of metals,2(b),SE.CAED/10022145.Facility,Alleima Tube AB,SANDVIKEN,16.79534,60.6167,,AIR,Fluorine and inorganic compounds (as HF),13000.0,
2026/02/13,Denmark,2023,5.0,Waste and wastewater management,5(d),DK.CAED/000075100.FACILITY,Miljøcenter Hasselø,Nykøbing F,11.912362781568008,54.72593432991514,,AIR,Methane (CH4),21900.0,
2026/02/13,Sweden,2009,6.0,Paper and wood production and processing,6(a),SE.CAED/10024717.Facility,Smurfit Westrock Piteå AB,PITEÅ,21.44037,65.31475,,AIR,Carbon dioxide (CO2) excluding biomass,25500000.0,
2026/02/13,Denmark,2018,3.0,Mineral industry,3(g),DK.CAED/000084482.FACILITY,Leca Danmark A/S,Randers SV,10.041736503514418,56.3749694495596,,AIR,Mercury and compounds (as Hg),10.4,
2026/02/13,Sweden,2015,6.0,Paper and wood production and processing,6(a),SE.CAED/10024325.Facility,Billerud Karlsborgs bruk,KARLSBORGSVERKEN,23.28767,65.79194,,AIR,Nitrogen oxides (NOX),495000.0,
2026/02/13,Sweden,2008,7.0,Intensive livestock production and aquaculture,7(a)(i),SE.CAED/10014621.Facility,Rösängs Lantbruk AB,ÅLBERGA,16.55854,58.72051,,AIR,Ammonia (NH3),33900.0,
2026/02/13,Denmark,2022,5.0,Waste and wastewater management,5(d),DK.CAED/000106208.FACILITY,Horsens Deponeringsanlæg,Horsens,9.863743634914904,55.85007684765352,,AIR,Carbon dioxide (CO2),15000.0,
2026/02/13,Sweden,2020,6.0,Paper and wood production and processing,6(a),SE.CAED/10018676.Facility,Södra Cell Värö,VÄRÖBACKA,12.17193,57.22166,,AIR,Non-methane volatile organic compounds (NMVOC),534000.0,
2026/02/13,Norway,2010,3.0,Mineral industry,3(a),NO.EEA/0000.0042.02.FACILITY,Kvitebjørn,Stavanger,2.497937,61.07978,,AIR,Nitrogen oxides (NOX),302000.0,
2026/02/13,Sweden,2012,2.0,Production and processing of metals,2(b),SE.CAED/10021812.Facility,"Outokumpu Stainless AB, Avesta",AVESTA,16.18031,60.13507,,AIR,Chromium and compounds (as Cr),163.0,
2026/02/13,Denmark,2020,7.0,Intensive livestock production and aquaculture,7(a)(i),DK.CAED/000074955.FACILITY,APM DANMARK A/S,Skælskør,11.393087669455875,55.23204966566167,,AIR,Ammonia (NH3),43558.0,
2026/02/13,Sweden,2020,2.0,Production and processing of metals,2(e)(i),SE.CAED/10023940.Facility,Rönnskärsverken,SKELLEFTEHAMN,21.26869,64.6681,,AIR,Zinc and compounds (as Zn),2710.0,
2026/02/13,Sweden,2023,6.0,Paper and wood production and processing,6(a),SE.CAED/10020366.Facility,Skoghalls Bruk,SKOGHALL,13.43826,59.31854,,AIR,Nitrogen oxides (NOX),430401.0,
2026/02/13,Denmark,2007,1.0,Energy sector,1(c),DK.EEA/1516.FACILITY,Nordjyllandsværket,Vodskov,10.0404144509151,57.0775664198691,,AIR,Arsenic and compounds (as As),38.0,
2026/02/13,Norway,2012,3.0,Mineral industry,3(a),NO.EEA/0000.0046.02.FACILITY,Gullfaks,Stavanger,2.187338,61.1755829,,AIR,Carbon dioxide (CO2),817000000.0,
2026/02/13,Denmark,2018,5.0,Waste and wastewater management,5(c),DK.CAED/000095033.FACILITY,Scanfield ApS (tidligere navn Jordrens Køge ApS),Køge,12.195936583169768,55.46507822968011,,AIR,Nitrous oxide (N2O),191.0,
2026/02/13,Denmark,2019,1.0,Energy sector,1(a),DK.CAED/000105244.FACILITY,Kalundborg Refinery A/S,Kalundborg,11.1036079016392,55.65493036361946,,AIR,Methane (CH4),2090000.0,
2026/02/13,Sweden,2021,6.0,Paper and wood production and processing,6(a),SE.CAED/10024325.Facility,Billerud Karlsborgs bruk,KARLSBORGSVERKEN,23.28767,65.79194,,AIR,Carbon dioxide (CO2) excluding biomass,10600000.0,
2026/02/13,Denmark,2021,5.0,Waste and wastewater management,5(b),DK.CAED/000105551.FACILITY,I/S Norfors,Hørsholm,12.492612283553996,55.90108898168228,,AIR,Carbon dioxide (CO2),168794000.0,
2026/02/13,Sweden,2024,5.0,Waste and wastewater management,5(b),SE.CAED/10019709.Facility,Lillesjö Avfallskraftvärmeverk,UDDEVALLA,11.9835,58.37412,,AIR,Carbon dioxide (CO2) excluding biomass,68816000.0,
2026/02/13,Denmark,2024,5.0,Waste and wastewater management,5(b),DK.CAED/000105668.FACILITY,I/S REFA - Affaldsforbrændingsanlæg,Nykøbing F,11.883928805588964,54.78009313340748,,AIR,Mercury and compounds (as Hg),0.92,
2026/02/13,Sweden,2011,6.0,Paper and wood production and processing,6(a),SE.CAED/10021814.Facility,STORA ENSO FORS AB,FORS,16.31202,60.20553,,AIR,Nitrogen oxides (NOX),113000.0,
2026/02/13,Denmark,2023,8.0,Animal and vegetable products from the food and beverage sector,8(b)(ii),DK.CAED/000064644.FACILITY,Viking Malt A/S,Vordingborg,11.953409965523509,55.0437729958822,,AIR,Nitrogen oxides (NOX),2260.0,
2026/02/13,Sweden,2015,2.0,Production and processing of metals,2(e)(i),SE.CAED/10023940.Facility,Rönnskärsverken,SKELLEFTEHAMN,21.26869,64.6681,,AIR,Arsenic and compounds (as As),228.0,
2026/02/13,Denmark,2019,3.0,Mineral industry,3(g),DK.CAED/000084482.FACILITY,Leca Danmark A/S,Randers SV,10.041736503514418,56.3749694495596,,AIR,Chlorine and inorganic compounds (as HCl),50160.0,
2026/02/13,Sweden,2009,1.0,Energy sector,1(c),SE.CAED/10014983.Facility,Kraftvärmeverket i Linköping,LINKÖPING,15.62498,58.41941,,AIR,Carbon dioxide (CO2),278000000.0,
2026/02/13,Sweden,2007,2.0,Production and processing of metals,2(e)(i),SE.CAED/10023940.Facility,Rönnskärsverken,SKELLEFTEHAMN,21.26869,64.6681,,AIR,Nickel and compounds (as Ni),97.0,
2026/02/13,Denmark,2017,7.0,Intensive livestock production and aquaculture,7(a)(iii),DK.CAED/000090409.FACILITY,RUGBALLEGAARD A/S Bjerringbro,Bjerringbro,9.729376577872436,56.40587760384606,,AIR,Ammonia (NH3),13000.0,
2026/02/13,Denmark,2009,1.0,Energy sector,1(c),DK.EEA/6622.FACILITY,DONG Energy A/S - Enstedværket,Aabenraa            ,9.4412598265897,55.0208625309283,,AIR,Mercury and compounds (as Hg),11.8,
2026/02/13,Norway,2016,2.0,Production and processing of metals,2(e)(i),NO.EEA/1824.0013.01.FACILITY,Alcoa Mosjøen,Mosjøen,13.1902637,65.8471146,,AIR,"Benzo(g,h,i)perylene",0.12,
2026/02/13,Denmark,2021,7.0,Intensive livestock production and aquaculture,7(a)(ii),DK.CAED/000061420.FACILITY,Flemstoftegården I/S,Sandved,11.47491595077864,55.28510490465351,,AIR,Ammonia (NH3),10939.724,
2026/02/13,Sweden,2013,1.0,Energy sector,1(c),SE.CAED/10015102.Facility,Händelöverket,NORRKÖPING,16.23333,58.61956,,AIR,Carbon dioxide (CO2) excluding biomass,196000000.0,
2026/02/13,Sweden,2008,5.0,Waste and wastewater management,5(d),SE.CAED/10021285.Facility,Sänkmossens avfallsanläggning,FAGERSTA,15.85739,59.99488,,AIR,Methane (CH4),375000.0,
2026/02/13,Denmark,2024,5.0,Waste and wastewater management,5(b),DK.CAED/000105658.FACILITY,Fjernvarme Fyn Affaldsenergi,Odense C,10.405211661181568,55.42782102817274,,AIR,Nitrogen oxides (NOX),285750.0,
2026/02/13,Norway,2014,5.0,Waste and wastewater management,5(b),NO.EEA/192292.FACILITY,Statkraft Varme- avfallsforbrenning,Trondheim,10.3730974,63.3487167,,AIR,Nitrogen oxides (NOX),250000.0,
2026/02/13,Sweden,2018,2.0,Production and processing of metals,2(a),SE.CAED/10024886.Facility,LKAB - Svappavaaragruvan Leveäniemi,Svappavaara,21.01035,67.63903,,AIR,Carbon dioxide (CO2),102000000.0,
2026/02/13,Sweden,2024,1.0,Energy sector,1(c),SE.CAED/10021702.Facility,Västermalmsverket,FALUN,15.61128,60.6078,,AIR,Carbon dioxide (CO2),154448000.0,
2026/02/13,Norway,2016,3.0,Mineral industry,3(a),NO.EEA/0000.0030.01.FACILITY,Alvheim,Stavanger,1.996792,59.5669174,,AIR,Carbon dioxide (CO2),213000000.0,
2026/02/13,Sweden,2017,6.0,Paper and wood production and processing,6(a),SE.CAED/10023612.Facility,SCA Obbola AB,OBBOLA,20.32111,63.70116,,AIR,Carbon dioxide (CO2),501000000.0,
2026/02/13,Sweden,2014,6.0,Paper and wood production and processing,6(a),SE.CAED/10022062.Facility,Gävle bruk,GÄVLE,17.26746,60.6811,,AIR,Carbon dioxide (CO2),1250000000.0,
2026/02/13,Sweden,2010,1.0,Energy sector,1(c),SE.CAED/10015102.Facility,Händelöverket,NORRKÖPING,16.23333,58.61956,,AIR,Ammonia (NH3),15400.0,
2026/02/13,Sweden,2014,7.0,Intensive livestock production and aquaculture,7(a)(i),SE.CAED/10015261.Facility,Skorteby,VIKINGSTAD,15.31797,58.38467,,AIR,Ammonia (NH3),12800.0,
2026/02/13,Denmark,2017,7.0,Intensive livestock production and aquaculture,7(a)(ii),DK.CAED/000074044.FACILITY,Gårdejer Niels Åage Virenfeldt Nørager,Havndal,10.283191953956743,56.65873246870618,,AIR,Ammonia (NH3),10200.0,
2026/02/13,Norway,2010,3.0,Mineral industry,3(a),NO.EEA/0000.0008.01.FACILITY,Statfjord,Stavanger,1.852061,61.2551537,,AIR,Nitrogen oxides (NOX),2480000.0,
2026/02/13,Norway,2012,3.0,Mineral industry,3(c)(i),NO.EEA/0805.0028.01.FACILITY,Norcem Brevik,Brevik,9.68933,59.06192,,AIR,Nitrogen oxides (NOX),951000.0,
2026/02/13,Norway,2012,1.0,Energy sector,1(a),NO.EEA/1146.0004.01.FACILITY,Gassco Kårstø,Tysværvåg,5.512849,59.27473,,AIR,Non-methane volatile organic compounds (NMVOC),1910000.0,
2026/02/13,Denmark,2023,5.0,Waste and wastewater management,5(b),DK.CAED/000105690.FACILITY,I/S Argo – Roskilde Kraftvarmeværk,Roskilde,12.121064458687345,55.6409004570574,,AIR,Mercury and compounds (as Hg),2.32,
2026/02/13,Denmark,2008,4.0,Chemical industry,4(e),DK.EEA/4418.FACILITY,Novo Nordisk A/S,Kalundborg          ,11.1214459053295,55.6711893776739,,AIR,Nitrogen oxides (NOX),129000.0,
2026/02/13,Norway,2010,3.0,Mineral industry,3(a),NO.EEA/0000.0086.01.FACILITY,Vega,Stavanger,3.375168,61.3706856,,AIR,Nitrogen oxides (NOX),330000.0,
2026/02/13,Sweden,2015,6.0,Paper and wood production and processing,6(a),SE.CAED/10024717.Facility,Smurfit Westrock Piteå AB,PITEÅ,21.44037,65.31475,,AIR,Carbon monoxide (CO),1020000.0,
2026/02/13,Denmark,2016,5.0,Waste and wastewater management,5(b),DK.CAED/000105658.FACILITY,Fjernvarme Fyn Affaldsenergi,Odense C,10.405211661181568,55.42782102817274,,AIR,Carbon dioxide (CO2),137000000.0,
2026/02/13,Sweden,2011,6.0,Paper and wood production and processing,6(b),SE.CAED/10015046.Facility,Bravikens Pappersbruk,NORRKÖPING,16.26148,58.63975,,AIR,Carbon dioxide (CO2) excluding biomass,48600000.0,
2026/02/13,Sweden,2024,1.0,Energy sector,1(c),SE.CAED/10022522.Facility,Kraftvärmeverket Övik Energi A,Domsjö,18.71087,63.27298,,AIR,Carbon dioxide (CO2) excluding biomass,13944843.0,
2026/02/13,Denmark,2020,5.0,Waste and wastewater management,5(b),DK.CAED/000105540.FACILITY,THISTED VARMEFORSYNING A M B A,Thisted,8.712067013143768,56.965031400016414,,AIR,Ammonia (NH3),61.064,
2026/02/13,Denmark,2015,,,,DK.CAED/000107100.FACILITY,SPRINGKILDE ÆG P/S:,Horsens,9.94625117325022,55.91505980312287,,AIR,Ammonia (NH3),19200.0,
2026/02/13,Denmark,2022,4.0,Chemical industry,4(e),DK.CAED/000106227.FACILITY,Novo Nordisk A/S Kalundborg,Kalundborg,11.120720314030937,55.67076245284729,,AIR,Carbon dioxide (CO2),0.0,
2026/02/13,Sweden,2018,7.0,Intensive livestock production and aquaculture,7(a)(i),SE.CAED/10017365.Facility,Synteleje,SJÖBO,13.77299,55.54613,,AIR,Ammonia (NH3),12700.0,
2026/02/13,Sweden,2019,2.0,Production and processing of metals,2(b),SE.CAED/10021916.Facility,"Ovako Sweden AB, Hofors",HOFORS,16.30633,60.55353,,AIR,Zinc and compounds (as Zn),1360.0,
2026/02/13,Sweden,2018,6.0,Paper and wood production and processing,6(a),SE.CAED/10018676.Facility,Södra Cell Värö,VÄRÖBACKA,12.17193,57.22166,,AIR,Particulate matter (PM10),79200.0,
2026/02/13,Sweden,2021,1.0,Energy sector,1(c),SE.CAED/10021163.Facility,Västerås kraftvärmeverk,VÄSTERÅS,16.51352,59.58845,,AIR,Nitrous oxide (N2O),29100.0,
2026/02/13,Denmark,2023,5.0,Waste and wastewater management,5(b),DK.CAED/000105368.FACILITY,Maabjerg Energy Center – BioHeat & Power A/S,Holstebro,8.617716425405005,56.39536700680778,,AIR,Nitrogen oxides (NOX),185850.0,
2026/02/13,Sweden,2017,2.0,Production and processing of metals,2(b),SE.CAED/10017901.Facility,Höganäs Sweden AB,HÖGANÄS,12.54737,56.20871,,AIR,Carbon dioxide (CO2) excluding biomass,197000000.0,
2026/02/13,Denmark,2021,1.0,Energy sector,1(c),DK.CAED/000104654.FACILITY,TOTAL E&P Danmark A/S - Halfdan A,Esbjerg,5.00729211,55.53202066,,AIR,Sulphur oxides (SOX),369.0,
2026/02/13,Sweden,2011,1.0,Energy sector,1(c),SE.CAED/10017499.Facility,Ångcentralen,PERSTORP,13.38388,56.12476,,AIR,Carbon dioxide (CO2),150000000.0,
2026/02/13,Denmark,2017,3.0,Mineral industry,3(e),DK.CAED/000105785.FACILITY,ARDAGH GLASS HOLMEGAARD A/S,Holmegaard,11.816781014723745,55.286522160169966,,AIR,Nitrogen oxides (NOX),218000.0,
2026/02/13,Norway,2011,2.0,Production and processing of metals,2(e)(i),NO.EEA/1149.0029.01.FACILITY,"Hydro Aluminium, Karmøy",Håvik,5.312593,59.3149071,,AIR,Fluorides (as total F),58600.0,
2026/02/13,Norway,2011,5.0,Waste and wastewater management,5(a),NO.EEA/0805.0045.01.FACILITY,Renor Brevik,Brevik,9.696061,59.06533,,AIR,Total organic carbon(as total C or COD/3) (TOC),606.0,
2026/02/13,Sweden,2018,1.0,Energy sector,1(c),SE.CAED/10022087.Facility,Johannes Kraftvärmeverk,Gävle,17.13577,60.6347,,AIR,Carbon dioxide (CO2),125000000.0,
